Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
mSymSyn1	mSymSyn1_numt471	NUMT_171bp_81%	-::chr6_hap1:131206090-131206261	mPonAbe1	['+::chr6_hap1_hsa7:138551250-138552425']	1	[0.4262295081967213]	[0.5737704918032787]
mSymSyn1	mSymSyn1_numt471	NUMT_171bp_81%	-::chr6_hap1:131206090-131206261	mPonPyg2	['+::chr6_hap1_hsa7:140110035-140111210']	1	[0.4383088869715272]	[0.5616911130284727]
mSymSyn1	mSymSyn1_numt471	NUMT_171bp_81%	-::chr6_hap1:131206090-131206261	mSymSyn1	['+::chr6_hap1:131205590-131206761']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt471	NUMT_171bp_81%	-::chr6_hap1:131206090-131206261	CHM13	['+::NC_060931.1:142486709-142487892']	1	[0.3511647972389991]	[0.6488352027610009]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mGorGor1	['+::chr6_mat_hsa7:150918006-150919591']	1	[0.5202048947068867]	[0.4797951052931133]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mPanPan1	['+::chr6_mat_hsa7:178589458-178591045']	1	[0.5486624928856004]	[0.45133750711439957]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mPanTro3	['+::chr6_hap1_hsa7:157156469-157158056']	1	[0.5503699487763233]	[0.4496300512236767]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mPonAbe1	['+::chr6_hap1_hsa7:139191566-139193139']	1	[0.5526465566306203]	[0.44735344336937966]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mPonPyg2	['+::chr6_hap1_hsa7:140746058-140747630']	1	[0.5680136596471258]	[0.4319863403528742]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	mSymSyn1	['+::chr6_hap1:131856460-131858229']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt472	NUMT_769bp_78%	-::chr6_hap1:131856960-131857729	CHM13	['+::NC_060931.1:143116656-143118245']	1	[0.5480933409220262]	[0.4519066590779738]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mGorGor1	['+::chr6_mat_hsa7:150918961-150922318']	1	[0.5069150437482359]	[0.4930849562517641]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mPanPan1	['+::chr6_mat_hsa7:178590413-178593774']	1	[0.5049393169630256]	[0.49506068303697437]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mPanTro3	['+::chr6_hap1_hsa7:157157424-157160789']	1	[0.5049393169630256]	[0.49506068303697437]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mPonAbe1	['+::chr6_hap1_hsa7:139192512-139196288']	1	[0.5707027942421676]	[0.42929720575783237]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mPonPyg2	['+::chr6_hap1_hsa7:140747004-140750725']	1	[0.5712672876093706]	[0.4287327123906294]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	mSymSyn1	['+::chr6_hap1:131857412-131860967']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt473	NUMT_2555bp_75%	-::chr6_hap1:131857912-131860467	CHM13	['+::NC_060931.1:143117611-143120979']	1	[0.5040925769122213]	[0.4959074230877787]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mGorGor1	['+::chr6_mat_hsa7:150921638-150923188']	1	[0.632295719844358]	[0.36770428015564205]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mPanPan1	['+::chr6_mat_hsa7:178593095-178594642']	1	[0.6095979247730221]	[0.3904020752269779]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mPanTro3	['+::chr6_hap1_hsa7:157160106-157161637']	1	[0.6180285343709468]	[0.38197146562905315]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mPonAbe1	['+::chr6_hap1_hsa7:139195615-139197154']	1	[0.5784695201037614]	[0.4215304798962386]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mPonPyg2	['+::chr6_hap1_hsa7:140750052-140751591']	1	[0.5875486381322957]	[0.41245136186770426]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	mSymSyn1	['+::chr6_hap1:131860278-131861832']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt474	NUMT_554bp_81%	-::chr6_hap1:131860778-131861332	CHM13	['+::NC_060931.1:143120295-143121845']	1	[0.5862516212710766]	[0.41374837872892345]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mGorGor1	['+::chr13_pat_hsa9:29324559-29325811', '+::chr6_mat_hsa7:151833154-151834405']	2	[1.0, 0.454691259021652]	[0.0, 0.545308740978348]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mPanPan1	['+::chr11_mat_hsa9:90944710-90945965', '+::chr6_mat_hsa7:179482309-179483566']	2	[1.0, 0.4498797113071371]	[0.0, 0.5501202886928629]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mPanTro3	['+::chr11_hap1_hsa9:82344217-82345469', '+::chr6_hap1_hsa7:158038313-158039567']	2	[1.0, 0.504410585404972]	[0.0, 0.49558941459502803]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mPonAbe1	['+::chr13_hap1_hsa9:24283600-24284862', '+::chr6_hap1_hsa7:140226659-140227916']	2	[1.0, 0.4194065757818765]	[0.0, 0.5805934242181234]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mPonPyg2	['+::chr13_hap1_hsa9:23624630-23625890', '+::chr6_hap1_hsa7:141829668-141830928']	2	[1.0, 0.3993584603047314]	[0.0, 0.6006415396952687]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	mSymSyn1	['+::chr6_hap1:132720792-132722051']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt475	NUMT_259bp_70%	+::chr6_hap1:132721292-132721551	CHM13	['+::NC_060931.1:144019632-144020894', '+::NC_060933.1:33673890-33675143']	2	[0.4498797113071371, 0.5076182838813151]	[0.5501202886928629, 0.49238171611868486]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mGorGor1	['+::chr13_pat_hsa9:29321558-29325079', '+::chr6_mat_hsa7:151833881-151837393']	2	[0.9997145304025121, 0.465600913502712]	[0.00028546959748787515, 0.5343990864972881]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mPanPan1	['+::chr11_mat_hsa9:90941706-90945233', '+::chr6_mat_hsa7:179483036-179486562']	2	[1.0, 0.4890094204967171]	[0.0, 0.510990579503283]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mPanTro3	['+::chr11_hap1_hsa9:82341214-82344737', '+::chr6_hap1_hsa7:158039040-158042564']	2	[1.0, 0.4721667142449329]	[0.0, 0.5278332857550672]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mPonAbe1	['+::chr13_hap1_hsa9:24280607-24284130', '+::chr6_hap1_hsa7:140227393-140230908']	2	[0.9997145304025121, 0.4430488153011704]	[0.00028546959748787515, 0.5569511846988295]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mPonPyg2	['+::chr13_hap1_hsa9:23621632-23625158', '+::chr6_hap1_hsa7:141830402-141833922']	2	[0.9997145304025121, 0.4247787610619469]	[0.00028546959748787515, 0.5752212389380531]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	mSymSyn1	['+::chr6_hap1:132721528-132725043']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt476	NUMT_2513bp_83%,NUMT_2515bp_83%	+::chr6_hap1:132722028-132724543	CHM13	['+::NC_060931.1:144020365-144023887', '+::NC_060933.1:33674620-33678142']	2	[0.45418212960319726, 0.5735084213531259]	[0.5458178703968027, 0.42649157864687415]
mSymSyn1	mSymSyn1_numt477	NUMT_122bp_77%	-::chr6_hap1:136875986-136876108	mPonPyg2	['+::chr6_hap1_hsa7:146204211-146205348']	1	[0.4594594594594595]	[0.5405405405405406]
mSymSyn1	mSymSyn1_numt477	NUMT_122bp_77%	-::chr6_hap1:136875986-136876108	mSymSyn1	['+::chr6_hap1:136875486-136876608']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt477	NUMT_122bp_77%	-::chr6_hap1:136875986-136876108	CHM13	['+::NC_060931.1:148232896-148234041']	1	[0.4072072072072072]	[0.5927927927927927]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mGorGor1	['+::chr6_mat_hsa7:160249614-160250672']	1	[0.33014354066985646]	[0.6698564593301435]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mPanPan1	['+::chr6_mat_hsa7:187847051-187848109']	1	[0.31100478468899523]	[0.6889952153110048]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mPanTro3	['+::chr6_hap1_hsa7:166445392-166446450']	1	[0.33779904306220093]	[0.6622009569377991]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mPonAbe1	['+::chr6_hap1_hsa7:148891438-148892495']	1	[0.3033492822966507]	[0.6966507177033493]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mPonPyg2	['+::chr6_hap1_hsa7:150480542-150481600']	1	[0.2909090909090909]	[0.7090909090909091]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	mSymSyn1	['+::chr6_hap1:140845829-140846886']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt478	NUMT_57bp_90%	-::chr6_hap1:140846329-140846386	CHM13	['+::NC_060931.1:152597603-152598661']	1	[0.37894736842105264]	[0.6210526315789473]
mSymSyn1	mSymSyn1_numt479	NUMT_168bp_78%	+::chr6_hap1:143446598-143446766	mGorGor1	['+::chr6_mat_hsa7:159002654-159003813', '+::chr6_mat_hsa7:162814840-162815998']	2	[1.0, 0.5544982698961938]	[0.0, 0.4455017301038062]
mSymSyn1	mSymSyn1_numt479	NUMT_168bp_78%	+::chr6_hap1:143446598-143446766	mPanPan1	['+::chr6_mat_hsa7:186607402-186608560', '+::chr6_mat_hsa7:190402030-190403190']	2	[1.0, 0.4740484429065744]	[0.0, 0.5259515570934257]
mSymSyn1	mSymSyn1_numt479	NUMT_168bp_78%	+::chr6_hap1:143446598-143446766	mPanTro3	['+::chr6_hap1_hsa7:165180226-165181384', '+::chr6_hap1_hsa7:169013331-169014493']	2	[1.0, 0.5259515570934256]	[0.0, 0.47404844290657444]
mSymSyn1	mSymSyn1_numt479	NUMT_168bp_78%	+::chr6_hap1:143446598-143446766	mSymSyn1	['+::chr6_hap1:143446098-143447266']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt479	NUMT_168bp_78%	+::chr6_hap1:143446598-143446766	CHM13	['+::NC_060931.1:151309740-151310898', '+::NC_060931.1:155142662-155143817']	2	[1.0, 0.509515570934256]	[0.0, 0.49048442906574397]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mGorGor1	['+::chr6_mat_hsa7:163932551-163933649']	1	[0.41214351425942963]	[0.5878564857405704]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mPanPan1	['+::chr6_mat_hsa7:191503009-191504107']	1	[0.35418583256669733]	[0.6458141674333027]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mPanTro3	['+::chr6_hap1_hsa7:170114578-170115679']	1	[0.42134314627414904]	[0.578656853725851]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mPonAbe1	['+::chr6_hap1_hsa7:152668794-152669918']	1	[0.42594296228150874]	[0.5740570377184913]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mPonPyg2	['+::chr6_hap1_hsa7:154252585-154253709']	1	[0.3781048758049678]	[0.6218951241950321]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	mSymSyn1	['+::chr6_hap1:144607207-144608306']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt480	NUMT_99bp_74%	+::chr6_hap1:144607707-144607806	CHM13	['+::NC_060931.1:156249720-156250818']	1	[0.47010119595216193]	[0.5298988040478381]
mSymSyn1	mSymSyn1_numt481	NUMT_57bp_84%	+::chr6_hap1:146066060-146066117	mSymSyn1	['+::chr6_hap1:146065560-146066617']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt482	NUMT_62bp_89%	-::chr6_hap1:148781595-148781657	mPanPan1	['+::chr6_mat_hsa7:195801788-195802860']	1	[0.40476190476190477]	[0.5952380952380952]
mSymSyn1	mSymSyn1_numt482	NUMT_62bp_89%	-::chr6_hap1:148781595-148781657	mPanTro3	['+::chr6_hap1_hsa7:174444165-174445237']	1	[0.4085714285714286]	[0.5914285714285714]
mSymSyn1	mSymSyn1_numt482	NUMT_62bp_89%	-::chr6_hap1:148781595-148781657	mPonAbe1	['+::chr10_hap1_hsa12:132227502-132228574', '+::chr6_hap1_hsa7:156900298-156901371']	2	[0.45904761904761904, 0.38095238095238093]	[0.540952380952381, 0.6190476190476191]
mSymSyn1	mSymSyn1_numt482	NUMT_62bp_89%	-::chr6_hap1:148781595-148781657	mPonPyg2	['+::chr10_hap1_hsa12:132132351-132133423', '+::chr6_hap1_hsa7:158472730-158473803']	2	[0.4504761904761905, 0.3657142857142857]	[0.5495238095238095, 0.6342857142857143]
mSymSyn1	mSymSyn1_numt482	NUMT_62bp_89%	-::chr6_hap1:148781595-148781657	mSymSyn1	['+::chr6_hap1:148781095-148782157']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mGorGor1	['+::chr3_pat_hsa4:57893906-57895043']	1	[0.6208742194469223]	[0.37912578055307766]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mPanPan1	['+::chr3_pat_hsa4:61336835-61337973']	1	[0.6333630686886709]	[0.36663693131132913]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mPanTro3	['+::chr3_hap1_hsa4:61394455-61395593']	1	[0.631578947368421]	[0.368421052631579]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mPonAbe1	['+::chr3_hap1_hsa4:89215490-89216615']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mPonPyg2	['+::chr3_hap1_hsa4:80245652-80246783']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	mSymSyn1	['+::chr10_hap1:71509636-71510767', '+::chr1_hap1:98901-100034', '+::chr7_hap1:95769-96902']	3	[0.2167707404103479, 0.012488849241748439, 0.0]	[0.7832292595896521, 0.9875111507582516, 1.0]
mSymSyn1	mSymSyn1_numt483	NUMT_133bp_87%	+::chr7_hap1:96269-96402	CHM13	['+::NC_060928.1:72013054-72014135']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mGorGor1	['+::chr4_pat_hsa17x5:166832659-166833741']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mPanPan1	['+::chr4_mat_hsa5:158177286-158178367']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mPanTro3	['+::chr4_hap1_hsa5:160686972-160688054']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mPonAbe1	['+::chr4_hap1_hsa5:171828258-171829340']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mPonPyg2	['+::chr4_hap1_hsa5:167970058-167971140']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	mSymSyn1	['+::chr7_hap1:23822450-23823535']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt484	NUMT_85bp_77%	+::chr7_hap1:23822950-23823035	CHM13	['+::NC_060929.1:163544068-163545150']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt485	NUMT_178bp_81%	-::chr7_hap1:23823038-23823216	mGorGor1	['+::chr4_pat_hsa17x5:166832474-166833653']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt485	NUMT_178bp_81%	-::chr7_hap1:23823038-23823216	mPanPan1	['+::chr4_mat_hsa5:158177101-158178279']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt485	NUMT_178bp_81%	-::chr7_hap1:23823038-23823216	mPanTro3	['+::chr4_hap1_hsa5:160686787-160687966']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt485	NUMT_178bp_81%	-::chr7_hap1:23823038-23823216	mSymSyn1	['+::chr7_hap1:23822538-23823716']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt485	NUMT_178bp_81%	-::chr7_hap1:23823038-23823216	CHM13	['+::NC_060929.1:163543883-163545062']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mGorGor1	['+::chr4_pat_hsa17x5:149167808-149169031']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mPanPan1	['+::chr4_mat_hsa5:140547324-140548547']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mPanTro3	['+::chr4_hap1_hsa5:143023491-143024714']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mPonAbe1	['+::chr4_hap1_hsa5:153721807-153723024']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mPonPyg2	['+::chr4_hap1_hsa5:149868991-149870211']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	mSymSyn1	['+::chr7_hap1:41560985-41562192']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt486	NUMT_207bp_74%	+::chr7_hap1:41561485-41561692	CHM13	['+::NC_060929.1:145828153-145829375']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mGorGor1	['+::chr4_pat_hsa17x5:141209261-141210364']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mPanPan1	['+::chr4_mat_hsa5:132591281-132592383']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mPanTro3	['+::chr4_hap1_hsa5:135039826-135040928']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mPonAbe1	['+::chr4_hap1_hsa5:145685288-145686406']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mPonPyg2	['+::chr4_hap1_hsa5:141845795-141846918']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	mSymSyn1	['+::chr7_hap1:49665229-49666342']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt487	NUMT_113bp_75%	-::chr7_hap1:49665729-49665842	CHM13	['+::NC_060929.1:137827285-137828386']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mGorGor1	['+::chr7_pat_hsa8:72414970-72416046']	1	[0.43673851921274603]	[0.563261480787254]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mPanPan1	['+::chr7_pat_hsa8:64035864-64036928']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mPanTro3	['+::chr7_hap1_hsa8:56953845-56954919']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mPonAbe1	['+::chr7_hap1_hsa8:62993759-62994836']	1	[0.9990627928772259]	[0.0009372071227741197]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mPonPyg2	['+::chr7_hap1_hsa8:60054645-60055722']	1	[0.9990627928772259]	[0.0009372071227741197]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	mSymSyn1	['+::chr7_hap1:69183347-69184426']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt488	NUMT_79bp_78%	-::chr7_hap1:69183847-69183926	CHM13	['+::NC_060932.1:48778153-48779229']	1	[0.9990627928772259]	[0.0009372071227741197]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mGorGor1	['+::chr7_pat_hsa8:72415079-72416170']	1	[0.45009242144177447]	[0.5499075785582255]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mPanPan1	['+::chr7_pat_hsa8:64035740-64036820']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mPanTro3	['+::chr7_hap1_hsa8:56953721-56954810']	1	[1.0]	[0.0]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mPonAbe1	['+::chr7_hap1_hsa8:62993635-62994727']	1	[0.9990757855822551]	[0.0009242144177449285]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mPonPyg2	['+::chr7_hap1_hsa8:60054521-60055613']	1	[0.9990757855822551]	[0.0009242144177449285]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	mSymSyn1	['+::chr7_hap1:69183456-69184550']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt489	NUMT_94bp_86%	+::chr7_hap1:69183956-69184050	CHM13	['+::NC_060932.1:48778025-48779120']	1	[0.9990757855822551]	[0.0009242144177449285]
mSymSyn1	mSymSyn1_numt490	NUMT_11230bp_95%,NUMT_11420bp_95%,NUMT_2842bp_92%,NUMT_3032bp_94%	-::chr7_hap1:73407858-73422121	mSymSyn1	['+::chr7_hap1:73407358-73422621']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mGorGor1	['+::chr7_pat_hsa8:44182157-44183540']	1	[0.9630702389572773]	[0.03692976104272272]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mPanPan1	['+::chr7_pat_hsa8:91929977-91931361']	1	[0.4344677769732078]	[0.5655322230267922]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mPanTro3	['+::chr7_hap1_hsa8:84840437-84841821']	1	[0.4540188269370022]	[0.5459811730629978]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mPonAbe1	['+::chr7_hap1_hsa8:91414430-91415809']	1	[0.4330195510499638]	[0.5669804489500362]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mPonPyg2	['+::chr7_hap1_hsa8:88397728-88399109']	1	[0.4540188269370022]	[0.5459811730629978]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	mSymSyn1	['+::chr7_hap1:74557579-74558972']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt491	NUMT_393bp_83%	+::chr7_hap1:74558079-74558472	CHM13	['+::NC_060932.1:76630880-76632264']	1	[0.4076755973931933]	[0.5923244026068066]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mGorGor1	['+::chr7_pat_hsa8:103740689-103741806']	1	[0.5081374321880651]	[0.49186256781193494]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mPanPan1	['+::chr7_pat_hsa8:115249176-115250281']	1	[0.47468354430379744]	[0.5253164556962026]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mPanTro3	['+::chr7_hap1_hsa8:108152057-108153164']	1	[0.4755877034358047]	[0.5244122965641953]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mPonAbe1	['+::chr7_hap1_hsa8:113821750-113822867']	1	[0.45840867992766726]	[0.5415913200723328]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mPonPyg2	['+::chr7_hap1_hsa8:110305455-110306572']	1	[0.45840867992766726]	[0.5415913200723328]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	mSymSyn1	['+::chr7_hap1:96594870-96595988']	1	[0.0]	[1.0]
mSymSyn1	mSymSyn1_numt492	NUMT_118bp_75%	-::chr7_hap1:96595370-96595488	CHM13	['+::NC_060932.1:99033019-99034124']	1	[0.4321880650994575]	[0.5678119349005425]
mSymSyn1	mSymSyn1_numt493	NUMT_82bp_77%	+::chr7_hap1:97839677-97839759	mPonAbe1	['+::chr7_hap1_hsa8:115059853-115060931']	1	[0.48598130841121495]	[0.514018691588785]
