Query_Species	NUMT	NUMT_info	Loci	DB_Species	Matches	Counts	Hit_Dissimilarity	Hit_Similarity
CHM13	CHM13_numt555	NUMT_514bp_84%	-::NC_060938.1:5793740-5794254	HG02572	['+::HG02572#1#CM088151.1:94760737-94762259', '+::HG02572#1#CM088152.1:95277243-95278762', '+::HG02572#1#CM088153.1:49383974-49385488', '+::HG02572#1#CM088158.1:66706441-66707959', '+::HG02572#1#CM088162.1:2774784-2776299', '+::HG02572#1#CM088167.1:31208756-31210268', '+::HG02572#1#JAHAOW020000007.1:347330-348845', '+::HG02572#1#JAHAOW020000008.1:131409390-131410913', '+::HG02572#1#JAHAOW020000012.1:3505818-3507332', '+::HG02572#1#JAHAOW020000012.1:4226169-4227750', '+::HG02572#1#JAHAOW020000033.1:750606-752122', '+::HG02572#1#JAHAOW020000036.1:329777-331292', '+::HG02572#1#JAHAOW020000039.1:2261492-2263006', '+::HG02572#1#JAHAOW020000041.1:11225637-11227152', '+::HG02572#1#JAHAOW020000043.1:2722479-2723995']	15	[0.6013289036544851, 0.22713668107748586, 1.0, 0.44843646041250834, 0.21744921744921744, 0.34933333333333333, 1.0, 0.27930919960146133, 0.22051965356429049, 0.06549364613880743, 0.23501997336884153, 1.0, 0.2111925383077948, 1.0, 0.22170439414114515]	[0.3986710963455149, 0.7728633189225141, 0.0, 0.5515635395874916, 0.7825507825507826, 0.6506666666666667, 0.0, 0.7206908003985386, 0.7794803464357095, 0.9345063538611926, 0.7649800266311585, 0.0, 0.7888074616922052, 0.0, 0.7782956058588548]
CHM13	CHM13_numt555	NUMT_514bp_84%	-::NC_060938.1:5793740-5794254	HG04184	['+::HG04184#1#CM086456.1:131810599-131812122', '+::HG04184#1#CM086457.1:91674246-91675768', '+::HG04184#1#CM086458.1:95344816-95346336', '+::HG04184#1#CM086462.1:67277370-67278887', '+::HG04184#1#CM086467.1:31123981-31125493', '+::HG04184#1#JBHDSH010000004.1:49373926-49375440', '+::HG04184#1#JBHDSH010000015.1:230694-232211', '+::HG04184#1#JBHDSH010000015.1:2887094-2888603', '+::HG04184#1#JBHDSH010000016.1:1970346-1971860', '+::HG04184#1#JBHDSH010000016.1:2803645-2805227', '+::HG04184#1#JBHDSH010000055.1:2833407-2834917', '+::HG04184#1#JBHDSH010000058.1:2501572-2503084', '+::HG04184#1#JBHDSH010000062.1:4533782-4535292', '+::HG04184#1#JBHDSH010000063.1:3463630-3465142', '+::HG04184#1#JBHDSH010000064.1:2748377-2749894', '+::HG04184#1#JBHDSH010000084.1:425358-426873']	16	[0.2607107273331119, 0.6013289036544851, 0.22739361702127658, 0.4502495840266223, 0.358, 1.0, 1.0, 1.0, 0.22051965356429049, 0.06579804560260587, 0.22214809873248834, 0.22533333333333333, 0.22214809873248834, 0.20466666666666666, 0.2113144758735441, 1.0]	[0.739289272666888, 0.3986710963455149, 0.7726063829787234, 0.5497504159733777, 0.642, 0.0, 0.0, 0.0, 0.7794803464357095, 0.9342019543973942, 0.7778519012675117, 0.7746666666666666, 0.7778519012675117, 0.7953333333333333, 0.7886855241264559, 0.0]
CHM13	CHM13_numt556	NUMT_1343bp_74%	-::NC_060938.1:5794321-5795664	HG002	['+::HG002#1#chr13:1958747-1961084', '+::HG002#1#chr13:6295143-6297483', '+::HG002#1#chr13:7037269-7039612', '+::HG002#1#chr14:10028971-10031314', '+::HG002#1#chr14:8303038-8305381', '+::HG002#1#chr14:9166016-9168359', '+::HG002#1#chr15:2291948-2294284', '+::HG002#1#chr1:142947202-142949544', '+::HG002#1#chr20:30829961-30832293', '+::HG002#1#chr21:1578146-1580483', '+::HG002#1#chr22:1951459-1953796', '+::HG002#1#chr22:3935596-3937939', '+::HG002#1#chr22:8153940-8156280', '+::HG002#1#chr22:9054540-9056883', '+::HG002#1#chr2:94604146-94606544', '+::HG002#1#chr3:95877275-95879611', '+::HG002#1#chr4:49410744-49413085', '+::HG002#1#chr9:57739770-57742105', '+::HG002#1#chrY:11349751-11352092']	19	[0.22905027932960895, 0.21838093193042732, 0.04206008583690987, 0.011158798283261802, 0.006008583690987125, 0.011158798283261802, 0.38878143133462284, 0.22730199613650998, 0.3594321359432136, 0.22260421143102707, 0.22905027932960895, 1.0, 1.0, 0.06909871244635193, 0.5876988335100742, 0.26069202664947344, 1.0, 0.4307824591573517, 1.0]	[0.770949720670391, 0.7816190680695727, 0.9579399141630901, 0.9888412017167382, 0.9939914163090129, 0.9888412017167382, 0.6112185686653772, 0.7726980038634901, 0.6405678640567865, 0.777395788568973, 0.770949720670391, 0.0, 0.0, 0.9309012875536481, 0.41230116648992576, 0.7393079733505266, 0.0, 0.5692175408426483, 0.0]
CHM13	CHM13_numt556	NUMT_1343bp_74%	-::NC_060938.1:5794321-5795664	HG00597	['+::HG00597#1#CM085766.1:131380930-131383272', '+::HG00597#1#CM085767.1:95256526-95258924', '+::HG00597#1#CM085768.1:94646221-94648557', '+::HG00597#1#CM085772.1:60195729-60198065', '+::HG00597#1#CM085777.1:31215617-31217949', '+::HG00597#1#JBHDUU010000005.1:316581-318919', '+::HG00597#1#JBHDUU010000013.1:158906-161249', '+::HG00597#1#JBHDUU010000013.1:3952283-3954623', '+::HG00597#1#JBHDUU010000013.1:4801105-4803448', '+::HG00597#1#JBHDUU010000049.1:49264079-49266420', '+::HG00597#1#JBHDUU010000053.1:2045908-2048245', '+::HG00597#1#JBHDUU010000056.1:1232967-1235304', '+::HG00597#1#JBHDUU010000057.1:2585758-2588095', '+::HG00597#1#JBHDUU010000059.1:3213193-3215530', '+::HG00597#1#JBHDUU010000061.1:2293035-2295372', '+::HG00597#1#JBHDUU010000062.1:2535958-2538295']	16	[0.2212921227731273, 0.5876988335100742, 0.26069202664947344, 0.4309047926069203, 0.3624435362443536, 1.0, 1.0, 1.0, 0.06909871244635193, 1.0, 0.04598195100988397, 0.2221744735711216, 0.22819080360979802, 0.22990975504941985, 0.22604211431027074, 0.2161581435324452]	[0.7787078772268727, 0.41230116648992576, 0.7393079733505266, 0.5690952073930797, 0.6375564637556463, 0.0, 0.0, 0.0, 0.9309012875536481, 0.0, 0.954018048990116, 0.7778255264288784, 0.771809196390202, 0.7700902449505802, 0.7739578856897292, 0.7838418564675548]
CHM13	CHM13_numt556	NUMT_1343bp_74%	-::NC_060938.1:5794321-5795664	HG01358	['+::HG01358#1#CM089051.1:94954464-94956862', '+::HG01358#1#CM089052.1:96401046-96403382', '+::HG01358#1#CM089053.1:49005830-49008171', '+::HG01358#1#CM089058.1:67067741-67070077', '+::HG01358#1#CM089064.1:30077222-30079460', '+::HG01358#1#JAGYZB020000002.1:252878-255219', '+::HG01358#1#JAGYZB020000013.1:219116-221457', '+::HG01358#1#JAGYZB020000013.1:3364657-3366997', '+::HG01358#1#JAGYZB020000013.1:4122488-4124831', '+::HG01358#1#JAGYZB020000017.1:197978-200321', '+::HG01358#1#JAGYZB020000017.1:3188592-3190935', '+::HG01358#1#JAGYZB020000018.1:25568932-25571274', '+::HG01358#1#JAGYZB020000021.1:1858787-1861124', '+::HG01358#1#JAGYZB020000040.1:2554821-2557158', '+::HG01358#1#JAGYZB020000058.1:2945406-2947743', '+::HG01358#1#JAGYZB020000059.1:1875554-1877891', '+::HG01358#1#JAGYZB020000063.1:11011496-11013837', '+::HG01358#1#JAGYZB020000065.1:1927096-1929432']	18	[0.5876988335100742, 0.26069202664947344, 1.0, 0.42359767891682787, 0.370801317233809, 1.0, 1.0, 0.21838093193042732, 0.05407725321888412, 1.0, 0.006008583690987125, 0.2212921227731273, 0.22475290073055437, 0.22561237645036528, 0.22260421143102707, 0.22561237645036528, 1.0, 0.2366215344938749]	[0.41230116648992576, 0.7393079733505266, 0.0, 0.5764023210831721, 0.6291986827661911, 0.0, 0.0, 0.7816190680695727, 0.9459227467811159, 0.0, 0.9939914163090129, 0.7787078772268727, 0.7752470992694456, 0.7743876235496348, 0.777395788568973, 0.7743876235496348, 0.0, 0.7633784655061251]
CHM13	CHM13_numt556	NUMT_1343bp_74%	-::NC_060938.1:5794321-5795664	HG02572	['+::HG02572#1#CM088151.1:94761329-94763727', '+::HG02572#1#CM088152.1:95277838-95280174', '+::HG02572#1#CM088153.1:49382564-49384905', '+::HG02572#1#CM088158.1:66707029-66709365', '+::HG02572#1#CM088162.1:2775375-2777711', '+::HG02572#1#CM088167.1:31209338-31211576', '+::HG02572#1#JAHAOW020000007.1:345919-348262', '+::HG02572#1#JAHAOW020000008.1:131409980-131412322', '+::HG02572#1#JAHAOW020000012.1:3506404-3508744', '+::HG02572#1#JAHAOW020000012.1:4226750-4229093', '+::HG02572#1#JAHAOW020000033.1:751198-753534', '+::HG02572#1#JAHAOW020000036.1:328366-330709', '+::HG02572#1#JAHAOW020000039.1:2262082-2264419', '+::HG02572#1#JAHAOW020000041.1:11224228-11226569', '+::HG02572#1#JAHAOW020000043.1:2723070-2725408']	15	[0.5876988335100742, 0.26069202664947344, 1.0, 0.4296153019557275, 0.23705136471093918, 0.370801317233809, 1.0, 0.22730199613650998, 0.21838093193042732, 0.04206008583690987, 0.23404255319148937, 1.0, 0.22303394929093254, 1.0, 0.24683136412459722]	[0.41230116648992576, 0.7393079733505266, 0.0, 0.5703846980442725, 0.7629486352890609, 0.6291986827661911, 0.0, 0.7726980038634901, 0.7816190680695727, 0.9579399141630901, 0.7659574468085106, 0.0, 0.7769660507090674, 0.0, 0.7531686358754028]
CHM13	CHM13_numt556	NUMT_1343bp_74%	-::NC_060938.1:5794321-5795664	HG04184	['+::HG04184#1#CM086456.1:131811189-131813531', '+::HG04184#1#CM086457.1:91674838-91677236', '+::HG04184#1#CM086458.1:95345412-95347748', '+::HG04184#1#CM086462.1:67277958-67280293', '+::HG04184#1#CM086467.1:31124563-31126895', '+::HG04184#1#JBHDSH010000004.1:49372516-49374857', '+::HG04184#1#JBHDSH010000015.1:229285-231626', '+::HG04184#1#JBHDSH010000015.1:2885680-2888022', '+::HG04184#1#JBHDSH010000016.1:1970932-1973272', '+::HG04184#1#JBHDSH010000016.1:2804227-2806570', '+::HG04184#1#JBHDSH010000046.1:230722-233065', '+::HG04184#1#JBHDSH010000053.1:335844-338187', '+::HG04184#1#JBHDSH010000055.1:2833993-2836330', '+::HG04184#1#JBHDSH010000058.1:2502160-2504497', '+::HG04184#1#JBHDSH010000058.1:89589-91925', '+::HG04184#1#JBHDSH010000062.1:4534368-4536705', '+::HG04184#1#JBHDSH010000062.1:90609-92945', '+::HG04184#1#JBHDSH010000063.1:3464218-3466555', '+::HG04184#1#JBHDSH010000064.1:2748970-2751308', '+::HG04184#1#JBHDSH010000084.1:423947-426290']	20	[0.2212921227731273, 0.5927889713679746, 0.26069202664947344, 0.4307824591573517, 0.3624435362443536, 1.0, 1.0, 1.0, 0.21838093193042732, 0.048068669527897, 1.0, 1.0, 0.2161581435324452, 0.23377739578856896, 1.0, 0.2161581435324452, 1.0, 0.21701761925225613, 0.2167561761546724, 1.0]	[0.7787078772268727, 0.4072110286320254, 0.7393079733505266, 0.5692175408426483, 0.6375564637556463, 0.0, 0.0, 0.0, 0.7816190680695727, 0.951931330472103, 0.0, 0.0, 0.7838418564675548, 0.7662226042114311, 0.0, 0.7838418564675548, 0.0, 0.7829823807477438, 0.7832438238453276, 0.0]
CHM13	CHM13_numt557	NUMT_948bp_74%	+::NC_060938.1:5795684-5796632	HG002	['+::HG002#1#chr13:1960104-1962050', '+::HG002#1#chr13:6296504-6298450', '+::HG002#1#chr13:7038632-7040580', '+::HG002#1#chr14:10030334-10032282', '+::HG002#1#chr14:8304401-8306349', '+::HG002#1#chr14:9167379-9169327', '+::HG002#1#chr15:2293309-2295073', '+::HG002#1#chr1:142948565-142950513', '+::HG002#1#chr20:30831318-30833257', '+::HG002#1#chr21:1579503-1581447', '+::HG002#1#chr22:1952816-1954762', '+::HG002#1#chr22:3934613-3936576', '+::HG002#1#chr22:8152975-8154919', '+::HG002#1#chr22:9055903-9057851', '+::HG002#1#chr2:94605507-94607510', '+::HG002#1#chr3:95878631-95880575', '+::HG002#1#chr4:49409773-49411724', '+::HG002#1#chr9:57741130-57743070', '+::HG002#1#chrY:11348779-11350730']	19	[0.22543950361944157, 0.22130299896587383, 0.028940568475452195, 0.0, 0.007235142118863049, 0.0, 0.4704286489419425, 0.19948320413436693, 0.36855736855736854, 0.21779617175375066, 0.22543950361944157, 1.0, 1.0, 0.028940568475452195, 0.5699363057324841, 0.22710812209001552, 1.0, 0.40393578456758156, 1.0]	[0.7745604963805585, 0.7786970010341262, 0.9710594315245478, 1.0, 0.992764857881137, 1.0, 0.5295713510580575, 0.8005167958656331, 0.6314426314426315, 0.7822038282462493, 0.7745604963805585, 0.0, 0.0, 0.9710594315245478, 0.4300636942675159, 0.7728918779099845, 0.0, 0.5960642154324185, 0.0]
CHM13	CHM13_numt557	NUMT_948bp_74%	+::NC_060938.1:5795684-5796632	HG00597	['+::HG00597#1#CM085766.1:131382293-131384242', '+::HG00597#1#CM085767.1:95257887-95259888', '+::HG00597#1#CM085768.1:94647577-94649521', '+::HG00597#1#CM085772.1:60197090-60199030', '+::HG00597#1#CM085777.1:31216974-31218913', '+::HG00597#1#JBHDUU010000005.1:315606-317558', '+::HG00597#1#JBHDUU010000013.1:157925-159886', '+::HG00597#1#JBHDUU010000013.1:3951318-3953262', '+::HG00597#1#JBHDUU010000013.1:4802468-4804416', '+::HG00597#1#JBHDUU010000049.1:49263084-49265059', '+::HG00597#1#JBHDUU010000053.1:2047270-2049213', '+::HG00597#1#JBHDUU010000056.1:1234324-1236268', '+::HG00597#1#JBHDUU010000057.1:2587115-2589059', '+::HG00597#1#JBHDUU010000059.1:3214550-3216496', '+::HG00597#1#JBHDUU010000061.1:2294392-2296338', '+::HG00597#1#JBHDUU010000062.1:2537315-2539259']	16	[0.19504004133298888, 0.5697170532755544, 0.22710812209001552, 0.39668565510098397, 0.3789173789173789, 1.0, 1.0, 1.0, 0.028940568475452195, 1.0, 0.022509702457956016, 0.23279875840662184, 0.23279875840662184, 0.2047569803516029, 0.20010341261633918, 0.2255561303673047]	[0.8049599586670111, 0.43028294672444556, 0.7728918779099845, 0.603314344899016, 0.621082621082621, 0.0, 0.0, 0.0, 0.9710594315245478, 0.0, 0.977490297542044, 0.7672012415933782, 0.7672012415933782, 0.795243019648397, 0.7998965873836608, 0.7744438696326953]
CHM13	CHM13_numt557	NUMT_948bp_74%	+::NC_060938.1:5795684-5796632	HG01358	['+::HG01358#1#CM089051.1:94955825-94957823', '+::HG01358#1#CM089052.1:96402402-96404346', '+::HG01358#1#CM089053.1:49004858-49006810', '+::HG01358#1#CM089058.1:67069102-67071042', '+::HG01358#1#CM089064.1:30078579-30080424', '+::HG01358#1#JAGYZB020000002.1:251908-253857', '+::HG01358#1#JAGYZB020000013.1:218146-220095', '+::HG01358#1#JAGYZB020000013.1:3366018-3367964', '+::HG01358#1#JAGYZB020000013.1:4123851-4125799', '+::HG01358#1#JAGYZB020000017.1:196995-198958', '+::HG01358#1#JAGYZB020000017.1:3189955-3191903', '+::HG01358#1#JAGYZB020000018.1:25570295-25572245', '+::HG01358#1#JAGYZB020000021.1:1860144-1862090', '+::HG01358#1#JAGYZB020000040.1:2556178-2558124', '+::HG01358#1#JAGYZB020000058.1:2946763-2948707', '+::HG01358#1#JAGYZB020000059.1:1876911-1878857', '+::HG01358#1#JAGYZB020000063.1:11010524-11012475', '+::HG01358#1#JAGYZB020000065.1:1928452-1930396']	18	[0.5693877551020409, 0.22710812209001552, 1.0, 0.39668565510098397, 0.3867799309795593, 1.0, 1.0, 0.22130299896587383, 0.03617571059431524, 1.0, 0.0, 0.1952479338842975, 0.20579110651499483, 0.20682523267838676, 0.21779617175375066, 0.19958634953464321, 1.0, 0.21986549405069838]	[0.43061224489795913, 0.7728918779099845, 0.0, 0.603314344899016, 0.6132200690204407, 0.0, 0.0, 0.7786970010341262, 0.9638242894056848, 0.0, 1.0, 0.8047520661157025, 0.7942088934850051, 0.7931747673216132, 0.7822038282462493, 0.8004136504653567, 0.0, 0.7801345059493017]
CHM13	CHM13_numt557	NUMT_948bp_74%	+::NC_060938.1:5795684-5796632	HG02572	['+::HG02572#1#CM088151.1:94762690-94764693', '+::HG02572#1#CM088152.1:95279194-95281138', '+::HG02572#1#CM088153.1:49381570-49383544', '+::HG02572#1#CM088158.1:66708390-66710330', '+::HG02572#1#CM088162.1:2776731-2778675', '+::HG02572#1#CM088167.1:31210695-31212540', '+::HG02572#1#JAHAOW020000007.1:344938-346899', '+::HG02572#1#JAHAOW020000008.1:131411343-131413292', '+::HG02572#1#JAHAOW020000012.1:3507765-3509711', '+::HG02572#1#JAHAOW020000012.1:4228113-4230061', '+::HG02572#1#JAHAOW020000033.1:752555-754500', '+::HG02572#1#JAHAOW020000036.1:327384-329346', '+::HG02572#1#JAHAOW020000039.1:2263439-2265385', '+::HG02572#1#JAHAOW020000041.1:11223256-11225207', '+::HG02572#1#JAHAOW020000043.1:2724428-2726372']	15	[0.5699363057324841, 0.2296947749612002, 1.0, 0.39668565510098397, 0.21262286601138128, 0.3867799309795593, 1.0, 0.1996900025833118, 0.22130299896587383, 0.028940568475452195, 0.20713731574864236, 1.0, 0.2063081695966908, 1.0, 0.2115882048629074]	[0.4300636942675159, 0.7703052250387998, 0.0, 0.603314344899016, 0.7873771339886187, 0.6132200690204407, 0.0, 0.8003099974166882, 0.7786970010341262, 0.9710594315245478, 0.7928626842513576, 0.0, 0.7936918304033092, 0.0, 0.7884117951370926]
CHM13	CHM13_numt557	NUMT_948bp_74%	+::NC_060938.1:5795684-5796632	HG04184	['+::HG04184#1#CM086456.1:131812552-131814501', '+::HG04184#1#CM086457.1:91676199-91678199', '+::HG04184#1#CM086458.1:95346768-95348712', '+::HG04184#1#CM086462.1:67279318-67281258', '+::HG04184#1#CM086467.1:31125920-31127859', '+::HG04184#1#JBHDSH010000004.1:49371522-49373496', '+::HG04184#1#JBHDSH010000015.1:228315-230264', '+::HG04184#1#JBHDSH010000015.1:2884710-2886660', '+::HG04184#1#JBHDSH010000016.1:1972293-1974239', '+::HG04184#1#JBHDSH010000016.1:2805590-2807538', '+::HG04184#1#JBHDSH010000046.1:229748-231701', '+::HG04184#1#JBHDSH010000053.1:334870-336823', '+::HG04184#1#JBHDSH010000055.1:2835350-2837294', '+::HG04184#1#JBHDSH010000058.1:2503517-2505463', '+::HG04184#1#JBHDSH010000058.1:88804-90564', '+::HG04184#1#JBHDSH010000062.1:4535725-4537669', '+::HG04184#1#JBHDSH010000062.1:89824-91584', '+::HG04184#1#JBHDSH010000063.1:3465575-3467521', '+::HG04184#1#JBHDSH010000064.1:2750328-2752272', '+::HG04184#1#JBHDSH010000084.1:422966-424927']	20	[0.19504004133298888, 0.5757266700662927, 0.22710812209001552, 0.40393578456758156, 0.3789173789173789, 1.0, 1.0, 1.0, 0.22233712512926576, 0.03617571059431524, 1.0, 1.0, 0.2255561303673047, 0.20165460186142709, 0.9994568169473113, 0.2255561303673047, 0.9994568169473113, 0.20372285418821096, 0.20227625452664252, 1.0]	[0.8049599586670111, 0.42427332993370726, 0.7728918779099845, 0.5960642154324185, 0.621082621082621, 0.0, 0.0, 0.0, 0.7776628748707343, 0.9638242894056848, 0.0, 0.0, 0.7744438696326953, 0.7983453981385729, 0.0005431830526887449, 0.7744438696326953, 0.0005431830526887449, 0.796277145811789, 0.7977237454733574, 0.0]
CHM13	CHM13_numt558	NUMT_140bp_77%	+::NC_060938.1:8513279-8513419	HG002	['+::HG002#1#chr14:12810757-12811901', '+::HG002#1#chr22:9729452-9730596']	2	[0.001771479185119575, 0.04428697962798937]	[0.9982285208148804, 0.9557130203720107]
CHM13	CHM13_numt558	NUMT_140bp_77%	+::NC_060938.1:8513279-8513419	HG00597	['+::HG00597#1#JBHDUU010000005.1:4706476-4707618', '+::HG00597#1#JBHDUU010000013.1:5130292-5131434']	2	[0.0008865248226950354, 0.04343971631205674]	[0.999113475177305, 0.9565602836879432]
CHM13	CHM13_numt558	NUMT_140bp_77%	+::NC_060938.1:8513279-8513419	HG01358	['+::HG01358#1#JAGYZB020000013.1:4670936-4672076', '+::HG01358#1#JAGYZB020000017.1:5926461-5927605']	2	[0.04259094942324756, 0.001771479185119575]	[0.9574090505767524, 0.9982285208148804]
CHM13	CHM13_numt558	NUMT_140bp_77%	+::NC_060938.1:8513279-8513419	HG02572	['+::HG02572#1#CM088162.1:5947894-5949042', '+::HG02572#1#JAHAOW020000012.1:4785756-4786900', '+::HG02572#1#JAHAOW020000036.1:9136664-9137788']	3	[0.04597701149425287, 0.0566873339238264, 0.014298480786416443]	[0.9540229885057472, 0.9433126660761736, 0.9857015192135835]
CHM13	CHM13_numt558	NUMT_140bp_77%	+::NC_060938.1:8513279-8513419	HG04184	['+::HG04184#1#JBHDSH010000015.1:6147337-6148481', '+::HG04184#1#JBHDSH010000016.1:3372745-3373909']	2	[0.001771479185119575, 0.06935908691834942]	[0.9982285208148804, 0.9306409130816505]
CHM13	CHM13_numt559	NUMT_67bp_90%	-::NC_060938.1:17627463-17627530	HG002	['+::HG002#1#chr14:23064363-23065430']	1	[0.0]	[1.0]
CHM13	CHM13_numt559	NUMT_67bp_90%	-::NC_060938.1:17627463-17627530	HG00597	['+::HG00597#1#JBHDUU010000005.1:13259750-13260817']	1	[0.0]	[1.0]
CHM13	CHM13_numt559	NUMT_67bp_90%	-::NC_060938.1:17627463-17627530	HG01358	['+::HG01358#1#JAGYZB020000017.1:14998392-14999459']	1	[0.0]	[1.0]
CHM13	CHM13_numt559	NUMT_67bp_90%	-::NC_060938.1:17627463-17627530	HG02572	['+::HG02572#1#JAHAOW020000036.1:20978388-20979455']	1	[0.013282732447817837]	[0.9867172675521821]
CHM13	CHM13_numt559	NUMT_67bp_90%	-::NC_060938.1:17627463-17627530	HG04184	['+::HG04184#1#JBHDSH010000015.1:15952370-15953437']	1	[0.0]	[1.0]
CHM13	CHM13_numt560	NUMT_400bp_82%	-::NC_060938.1:45794265-45794665	HG002	['+::HG002#1#chr14:51221111-51222511']	1	[0.012256669069935111]	[0.9877433309300649]
CHM13	CHM13_numt560	NUMT_400bp_82%	-::NC_060938.1:45794265-45794665	HG00597	['+::HG00597#1#JBHDUU010000005.1:41440372-41441772']	1	[0.012256669069935111]	[0.9877433309300649]
CHM13	CHM13_numt560	NUMT_400bp_82%	-::NC_060938.1:45794265-45794665	HG01358	['+::HG01358#1#JAGYZB020000017.1:43160733-43162133']	1	[0.0]	[1.0]
CHM13	CHM13_numt560	NUMT_400bp_82%	-::NC_060938.1:45794265-45794665	HG02572	['+::HG02572#1#JAHAOW020000036.1:49102678-49104078']	1	[0.0]	[1.0]
CHM13	CHM13_numt560	NUMT_400bp_82%	-::NC_060938.1:45794265-45794665	HG04184	['+::HG04184#1#JBHDSH010000015.1:44136589-44137989']	1	[0.0]	[1.0]
CHM13	CHM13_numt561	NUMT_1771bp_77%	-::NC_060938.1:77800643-77802414	HG002	['+::HG002#1#chr14:83256462-83259233']	1	[0.0]	[1.0]
CHM13	CHM13_numt561	NUMT_1771bp_77%	-::NC_060938.1:77800643-77802414	HG00597	['+::HG00597#1#JBHDUU010000005.1:73451635-73454406']	1	[0.01015228426395939]	[0.9898477157360406]
CHM13	CHM13_numt561	NUMT_1771bp_77%	-::NC_060938.1:77800643-77802414	HG01358	['+::HG01358#1#JAGYZB020000017.1:75149315-75152086']	1	[0.0]	[1.0]
CHM13	CHM13_numt561	NUMT_1771bp_77%	-::NC_060938.1:77800643-77802414	HG02572	['+::HG02572#1#JAHAOW020000036.1:81107402-81110173']	1	[0.0]	[1.0]
CHM13	CHM13_numt561	NUMT_1771bp_77%	-::NC_060938.1:77800643-77802414	HG04184	['+::HG04184#1#JBHDSH010000015.1:76128637-76131408']	1	[0.015228426395939087]	[0.9847715736040609]
CHM13	CHM13_numt562	NUMT_1496bp_80%	+::NC_060938.1:78384589-78386085	HG002	['+::HG002#1#chr14:83840766-83843262']	1	[0.011276681433749497]	[0.9887233185662505]
CHM13	CHM13_numt562	NUMT_1496bp_80%	+::NC_060938.1:78384589-78386085	HG00597	['+::HG00597#1#JBHDUU010000005.1:74035512-74038008']	1	[0.011276681433749497]	[0.9887233185662505]
CHM13	CHM13_numt562	NUMT_1496bp_80%	+::NC_060938.1:78384589-78386085	HG01358	['+::HG01358#1#JAGYZB020000017.1:75733194-75735690']	1	[0.005638340716874748]	[0.9943616592831253]
CHM13	CHM13_numt562	NUMT_1496bp_80%	+::NC_060938.1:78384589-78386085	HG02572	['+::HG02572#1#JAHAOW020000036.1:81691643-81694139']	1	[0.011276681433749497]	[0.9887233185662505]
CHM13	CHM13_numt562	NUMT_1496bp_80%	+::NC_060938.1:78384589-78386085	HG04184	['+::HG04184#1#JBHDSH010000015.1:76712902-76715398']	1	[0.011276681433749497]	[0.9887233185662505]
CHM13	CHM13_numt564	NUMT_1073bp_75%	+::NC_060938.1:78389255-78390328	HG002	['+::HG002#1#chr14:83845432-83847503']	1	[0.027197668771248178]	[0.9728023312287518]
CHM13	CHM13_numt564	NUMT_1073bp_75%	+::NC_060938.1:78389255-78390328	HG00597	['+::HG00597#1#JBHDUU010000005.1:74040179-74042251']	1	[0.026948288419519302]	[0.9730517115804806]
CHM13	CHM13_numt564	NUMT_1073bp_75%	+::NC_060938.1:78389255-78390328	HG01358	['+::HG01358#1#JAGYZB020000017.1:75737860-75739931']	1	[0.027197668771248178]	[0.9728023312287518]
CHM13	CHM13_numt564	NUMT_1073bp_75%	+::NC_060938.1:78389255-78390328	HG02572	['+::HG02572#1#JAHAOW020000036.1:81696309-81698383']	1	[0.02062606163552536]	[0.9793739383644746]
CHM13	CHM13_numt564	NUMT_1073bp_75%	+::NC_060938.1:78389255-78390328	HG04184	['+::HG04184#1#JBHDSH010000015.1:76717568-76719639']	1	[0.033997085964060224]	[0.9660029140359397]
CHM13	CHM13_numt565	NUMT_114bp_79%	+::NC_060938.1:89429448-89429562	HG002	['+::HG002#1#chr14:94876968-94878082']	1	[0.0]	[1.0]
CHM13	CHM13_numt565	NUMT_114bp_79%	+::NC_060938.1:89429448-89429562	HG00597	['+::HG00597#1#JBHDUU010000005.1:85079813-85080927']	1	[0.0]	[1.0]
CHM13	CHM13_numt565	NUMT_114bp_79%	+::NC_060938.1:89429448-89429562	HG01358	['+::HG01358#1#JAGYZB020000017.1:86772491-86773605']	1	[0.0]	[1.0]
CHM13	CHM13_numt565	NUMT_114bp_79%	+::NC_060938.1:89429448-89429562	HG02572	['+::HG02572#1#JAHAOW020000036.1:92735348-92736462']	1	[0.0]	[1.0]
CHM13	CHM13_numt565	NUMT_114bp_79%	+::NC_060938.1:89429448-89429562	HG04184	['+::HG04184#1#JBHDSH010000015.1:87748779-87749893']	1	[0.0]	[1.0]
CHM13	CHM13_numt566	NUMT_890bp_74%	-::NC_060939.1:191480-192370	HG002	['+::HG002#1#chr13:227354-229244', '+::HG002#1#chr14:367000-368890', '+::HG002#1#chr15:316379-318270', '+::HG002#1#chr22:220094-221984']	4	[0.007458710708577517, 0.007458710708577517, 0.03115845539280959, 0.007458710708577517]	[0.9925412892914225, 0.9925412892914225, 0.9688415446071904, 0.9925412892914225]
CHM13	CHM13_numt566	NUMT_890bp_74%	-::NC_060939.1:191480-192370	HG00597	['+::HG00597#1#JBHDUU010000016.1:269152-271042', '+::HG00597#1#JBHDUU010000057.1:260781-262671', '+::HG00597#1#JBHDUU010000059.1:212615-214505', '+::HG00597#1#JBHDUU010000061.1:492905-494795', '+::HG00597#1#JBHDUU010000062.1:102505-104395']	5	[0.007458710708577517, 0.007458710708577517, 0.007458710708577517, 0.02983484283431007, 0.042621204049014386]	[0.9925412892914225, 0.9925412892914225, 0.9925412892914225, 0.97016515716569, 0.9573787959509856]
